日期,分类名称,批发价格(元/千克)_否,批发价格(元/千克)_是,销售单价(元/千克)_否,销售单价(元/千克)_是,销量(千克)_否,销量(千克)_是
2021-03-09,花叶类,3.873375796178344,0.0,6.826114649681529,0.0,170.907,0.0
2021-03-09,花菜类,4.541935483870967,0.0,7.451612903225806,0.0,34.073,0.0
2021-03-09,茄类,5.9010869565217385,0.0,8.804347826086957,0.0,20.838,0.0
2021-03-09,辣椒类,6.305680751173709,0.0,10.493427230046947,0.0,66.895,0.0
2021-03-09,食用菌,4.883225806451613,0.0,6.971889400921659,0.0,143.511,0.0
2021-03-10,水生根茎类,6.6,0.0,8.0,0.0,24.891000000000002,0.0
2021-03-10,花叶类,3.73017316017316,0.0,6.796536796536796,0.0,119.599,0.0
2021-03-10,花菜类,4.496428571428572,0.0,8.071428571428571,0.0,25.101,0.0
2021-03-10,茄类,6.171875,0.0,8.0,0.0,14.35,0.0
2021-03-10,辣椒类,5.945028901734104,0.0,10.07514450867052,0.0,59.548,0.0
2021-03-10,食用菌,5.504409937888198,0.0,8.692546583850932,0.0,91.994,0.0
2021-03-11,水生根茎类,6.577735849056604,0.0,9.058490566037737,0.0,31.801,0.0
2021-03-11,花叶类,4.5358983050847455,0.0,7.893898305084745,0.0,158.357,0.0
2021-03-11,花菜类,4.234848484848484,0.0,8.484848484848484,0.0,30.749,0.0
2021-03-11,茄类,5.381935483870968,0.0,9.0,0.0,16.37,0.0
2021-03-11,辣椒类,5.706848484848485,0.0,9.828484848484848,0.0,57.357,0.0
2021-03-11,食用菌,6.682043795620437,0.0,11.600729927007299,0.0,75.477,0.0
2021-03-12,水生根茎类,6.634666666666666,0.0,8.326666666666666,0.0,21.764,0.0
2021-03-12,花叶类,5.364789272030651,0.0,8.8,0.0,152.44,0.0
2021-03-12,花菜类,5.001940298507463,0.0,8.656716417910447,0.0,31.282,0.0
2021-03-12,茄类,5.17,0.0,8.95,0.0,23.836000000000002,0.0
2021-03-12,辣椒类,5.356571428571428,0.0,8.400357142857143,0.0,102.131,0.0
2021-03-12,食用菌,6.561623376623377,0.0,11.64935064935065,0.0,84.232,0.0
2021-03-13,水生根茎类,6.706666666666666,0.0,10.773333333333333,0.0,47.086,0.0
2021-03-13,花叶类,4.861628571428572,0.0,8.121142857142857,0.0,169.055,0.0
2021-03-13,花菜类,5.192934782608695,0.0,9.065217391304348,0.0,43.017,0.0
2021-03-13,茄类,6.228867924528302,0.0,8.90566037735849,0.0,26.434,0.0
2021-03-13,辣椒类,6.132822299651568,0.0,9.9,0.0,104.089,0.0
2021-03-13,食用菌,6.225829145728643,0.0,9.869346733668342,0.0,101.865,0.0
2021-03-14,水生根茎类,6.7975609756097555,0.0,10.636585365853659,0.0,30.295,0.0
2021-03-14,花叶类,4.867921052631579,0.0,7.706842105263157,0.0,176.032,0.0
2021-03-14,花菜类,6.065714285714286,0.0,9.357142857142858,0.0,41.13,0.0
2021-03-14,茄类,6.277837837837838,0.0,9.135135135135135,0.0,17.721,0.0
2021-03-14,辣椒类,4.776323987538941,0.0,7.871028037383177,0.0,117.089,0.0
2021-03-14,食用菌,6.44886075949367,0.0,10.36139240506329,0.0,75.95,0.0
2021-03-15,水生根茎类,6.755172413793103,0.0,10.5,0.0,22.597,0.0
2021-03-15,花叶类,6.004581005586592,0.0,9.236871508379888,0.0,90.812,0.0
2021-03-15,花菜类,5.994999999999999,0.0,8.913793103448276,0.0,28.603,0.0
2021-03-15,茄类,6.108928571428572,0.0,8.0,0.0,13.658,0.0
2021-03-15,辣椒类,4.231137440758293,0.0,6.688625592417061,0.0,85.656,0.0
2021-03-15,食用菌,5.53904109589041,0.0,9.198630136986301,0.0,40.423,0.0
2021-03-16,水生根茎类,6.738461538461538,0.0,10.446153846153846,0.0,19.772,0.0
2021-03-16,花叶类,4.485073891625616,0.0,7.418226600985222,0.0,100.121,0.0
2021-03-16,花菜类,5.913,0.0,8.65,0.0,19.792,0.0
2021-03-16,茄类,6.166296296296297,0.0,8.148148148148149,0.0,13.577,0.0
2021-03-16,辣椒类,4.423731343283582,0.0,6.981094527363184,0.0,72.126,0.0
2021-03-16,食用菌,6.749791666666667,0.0,10.735416666666666,0.0,44.844,0.0
2021-03-17,水生根茎类,7.224827586206896,0.0,11.50344827586207,0.0,19.493,0.0
2021-03-17,花叶类,4.782881355932203,0.0,7.41906779661017,0.0,107.653,0.0
2021-03-17,花菜类,6.143559322033899,0.0,9.135593220338983,0.0,29.326,0.0
2021-03-17,茄类,6.178333333333334,0.0,8.0,0.0,19.313,0.0
2021-03-17,辣椒类,5.312931726907631,0.0,8.986746987951806,0.0,83.755,0.0
2021-03-17,食用菌,7.280291262135923,0.0,10.969902912621361,0.0,44.028999999999996,0.0
2021-03-18,水生根茎类,6.75,0.0,10.483333333333333,0.0,20.852,0.0
2021-03-18,花叶类,5.109375,0.0,7.838235294117647,0.0,128.058,0.0
2021-03-18,花菜类,5.870344827586207,0.0,8.344827586206897,0.0,29.081,0.0
2021-03-18,茄类,6.268620689655172,0.0,8.275862068965518,0.0,11.866,0.0
2021-03-18,辣椒类,4.636111111111111,0.0,8.2989898989899,0.0,73.733,0.0
2021-03-18,食用菌,6.0540625,0.0,9.93046875,0.0,65.501,0.0
2021-03-19,水生根茎类,6.913043478260869,0.0,11.008695652173913,0.0,39.292,0.0
2021-03-19,花叶类,3.883205574912892,0.0,6.15191637630662,0.0,140.893,0.0
2021-03-19,花菜类,5.234137931034483,0.0,7.747126436781609,0.0,42.902,0.0
2021-03-19,茄类,6.287837837837838,0.0,8.216216216216216,0.0,16.235,0.0
2021-03-19,辣椒类,5.858226600985222,0.0,9.595566502463054,0.0,67.509,0.0
2021-03-19,食用菌,7.8189375,0.0,12.557500000000001,0.0,69.141,0.0
2021-03-20,水生根茎类,7.337142857142857,0.0,11.671428571428573,0.0,39.984,0.0
2021-03-20,花叶类,5.12633962264151,0.0,7.781132075471698,0.0,267.979,0.0
2021-03-20,花菜类,5.713333333333334,0.0,8.666666666666666,0.0,34.377,0.0
2021-03-20,茄类,6.023023255813953,0.0,8.883720930232558,0.0,21.477,0.0
2021-03-20,辣椒类,4.999446064139941,0.0,8.339650145772595,0.0,117.89,0.0
2021-03-20,食用菌,7.336021505376344,0.0,11.976344086021506,0.0,77.235,0.0
2021-03-21,水生根茎类,7.198125,0.0,10.828125,0.0,41.705,0.0
2021-03-21,花叶类,4.231896103896104,0.0,7.5698701298701305,0.0,199.712,0.0
2021-03-21,花菜类,4.840291262135922,0.0,7.920388349514563,0.0,51.413000000000004,0.0
2021-03-21,茄类,5.8115000000000006,0.0,8.4,0.0,17.948999999999998,0.0
2021-03-21,辣椒类,4.703225806451613,0.0,7.865483870967741,0.0,112.176,0.0
2021-03-21,食用菌,6.161263736263736,0.0,10.301648351648351,0.0,94.838,0.0
2021-03-22,水生根茎类,7.170588235294117,0.0,11.51764705882353,0.0,10.113,0.0
2021-03-22,花叶类,4.89675,0.0,8.109166666666667,0.0,115.022,0.0
2021-03-22,花菜类,5.240909090909091,0.0,8.909090909090908,0.0,30.625,0.0
2021-03-22,茄类,5.8826923076923086,0.0,8.384615384615385,0.0,11.561,0.0
2021-03-22,辣椒类,3.8366292134831457,3.11,6.129775280898876,3.8,70.668,0.021
2021-03-22,食用菌,6.730614035087719,11.6,11.12719298245614,13.6,50.663000000000004,0.139
2021-03-23,水生根茎类,6.9052173913043475,0.0,10.773913043478261,0.0,13.349,0.0
2021-03-23,花叶类,3.911102362204724,0.0,6.631102362204724,0.0,134.706,0.0
2021-03-23,花菜类,5.921290322580645,0.0,9.096774193548388,0.0,28.634,0.0
2021-03-23,茄类,5.8028571428571425,0.0,8.457142857142857,0.0,19.312,0.0
2021-03-23,辣椒类,4.110988372093024,0.0,6.770348837209302,0.0,66.931,0.0
2021-03-23,食用菌,6.7851960784313725,0.0,11.29607843137255,0.0,48.174,0.0
2021-03-24,水生根茎类,7.0528571428571425,0.0,10.847619047619048,0.0,14.013,0.0
2021-03-24,花叶类,4.867109004739337,0.0,7.860663507109004,0.0,103.505,0.0
2021-03-24,花菜类,5.911864406779661,0.0,8.915254237288135,0.0,27.331,0.0
2021-03-24,茄类,5.782068965517242,0.0,8.206896551724139,0.0,15.113,0.0
2021-03-24,辣椒类,4.611157024793389,0.0,8.60495867768595,0.0,42.484,0.0
2021-03-24,食用菌,7.889156626506024,0.0,12.589156626506025,0.0,35.583,0.0
2021-03-25,水生根茎类,7.02625,0.0,10.862499999999999,0.0,15.827,0.0
2021-03-25,花叶类,4.765825242718447,0.0,7.832038834951457,0.0,86.632,0.0
2021-03-25,花菜类,5.983050847457627,0.0,8.983050847457626,0.0,25.174,0.0
2021-03-25,茄类,5.9281250000000005,0.0,8.625,0.0,14.621,0.0
2021-03-25,辣椒类,5.3146575342465745,0.0,8.93904109589041,0.0,50.798,0.0
2021-03-25,食用菌,7.637830188679246,0.0,12.304716981132074,0.0,46.89,0.0
2021-03-26,水生根茎类,6.9253846153846155,0.0,10.976923076923075,0.0,40.178,0.0
2021-03-26,花叶类,5.360586510263929,1.84,9.24516129032258,2.0,164.599,2.7279999999999998
2021-03-26,花菜类,6.230970873786408,0.0,9.223300970873787,0.0,48.956,0.0
2021-03-26,茄类,5.874782608695653,0.0,8.652173913043478,0.0,21.313,0.0
2021-03-26,辣椒类,5.293609467455621,0.0,8.73491124260355,0.0,60.937,0.0
2021-03-26,食用菌,5.4313008130081295,12.0,9.09268292682927,15.666666666666666,74.029,9.533
2021-03-27,水生根茎类,6.982307692307692,0.0,11.213461538461539,0.0,43.191,0.0
2021-03-27,花叶类,5.094975,6.32,8.544,8.0,199.238,0.489
2021-03-27,花菜类,6.5240206185567,0.0,9.804123711340207,0.0,51.805,0.0
2021-03-27,茄类,6.059230769230769,0.0,8.307692307692308,0.0,26.111,0.0
2021-03-27,辣椒类,6.451271186440678,0.0,10.463559322033898,0.0,78.794,0.0
2021-03-27,食用菌,5.177575757575758,10.666949152542374,8.897979797979797,13.966101694915254,54.344,15.314
2021-03-28,水生根茎类,6.76695652173913,0.0,10.576086956521738,0.0,30.71,0.0
2021-03-28,花叶类,6.174709480122324,0.0,9.408868501529051,0.0,161.164,0.0
2021-03-28,花菜类,6.819999999999999,0.0,9.793814432989691,0.0,50.119,0.0
2021-03-28,茄类,5.993333333333333,0.0,8.333333333333334,0.0,19.628,0.0
2021-03-28,辣椒类,6.0764732142857145,0.0,9.085267857142856,0.0,78.41,0.0
2021-03-28,食用菌,7.072047244094488,0.0,10.762204724409449,0.0,55.673,0.0
2021-03-29,水生根茎类,7.000800000000001,0.0,11.175999999999998,0.0,15.5,0.0
2021-03-29,花叶类,5.369608695652174,0.0,8.263043478260869,0.0,111.308,0.0
2021-03-29,花菜类,6.557522123893805,0.0,8.938053097345133,0.0,60.434,0.0
2021-03-29,茄类,6.04735294117647,0.0,8.411764705882353,0.0,16.139,0.0
2021-03-29,辣椒类,5.5055555555555555,0.0,8.624691358024691,0.0,62.154,0.0
2021-03-29,食用菌,7.315794392523364,0.0,10.80841121495327,0.0,47.327,0.0
2021-03-30,水生根茎类,7.28608695652174,0.0,10.930434782608696,0.0,14.905,0.0
2021-03-30,花叶类,5.727142857142857,0.0,8.160617760617761,0.0,130.803,0.0
2021-03-30,花菜类,6.75,0.0,10.346153846153847,0.0,26.924,0.0
2021-03-30,茄类,6.124166666666667,0.0,8.375,0.0,21.407,0.0
2021-03-30,辣椒类,6.915932203389831,0.0,10.79774011299435,0.0,57.851,0.0
2021-03-30,食用菌,7.987142857142857,0.0,11.464285714285714,0.0,32.145,0.0
2021-03-31,水生根茎类,7.309615384615385,0.0,11.8,0.0,19.503,0.0
2021-03-31,花叶类,5.763292181069959,0.0,8.852263374485597,0.0,143.294,0.0
2021-03-31,花菜类,6.3,0.0,10.5,0.0,28.74,0.0
2021-03-31,茄类,6.272391304347826,0.0,9.08695652173913,0.0,21.649,0.0
2021-03-31,辣椒类,6.833121387283236,0.0,11.260115606936417,0.0,59.255,0.0
2021-03-31,食用菌,7.105922330097087,0.0,10.453398058252427,0.0,45.089,0.0
2021-04-01,水生根茎类,6.648,0.0,13.292,0.0,20.743,0.0
2021-04-01,花叶类,5.830194174757281,10.17,8.31715210355987,14.0,159.915,2.376
2021-04-01,花菜类,6.260921052631579,0.0,8.973684210526315,0.0,39.109,0.0
2021-04-01,茄类,6.389302325581395,0.0,9.348837209302326,0.0,20.604,0.0
2021-04-01,辣椒类,6.820306748466258,0.0,11.204907975460122,0.0,52.994,0.0
2021-04-01,食用菌,7.610573770491803,0.0,11.398360655737704,0.0,48.978,0.0
2021-04-02,水生根茎类,7.168571428571428,0.0,12.144897959183673,0.0,37.764,0.0
2021-04-02,花叶类,5.73515406162465,10.17,8.010084033613445,10.0,174.511,4.199
2021-04-02,花菜类,6.121176470588235,0.0,7.294117647058823,0.0,69.53,0.0
2021-04-02,茄类,6.117333333333333,0.0,8.488888888888889,0.0,20.665,0.0
2021-04-02,辣椒类,7.011031390134529,0.0,11.430941704035874,0.0,70.727,0.0
2021-04-02,食用菌,7.2518125,13.27,10.961875000000001,10.0,71.484,1.0899999999999999
2021-04-03,水生根茎类,7.332000000000001,0.0,10.42,0.0,38.786,0.0
2021-04-03,花叶类,5.6913817330210765,0.0,8.731850117096018,0.0,212.267,0.0
2021-04-03,花菜类,6.172424242424242,0.0,8.393939393939394,0.0,68.593,0.0
2021-04-03,茄类,6.2119402985074625,0.0,8.716417910447761,0.0,32.71,0.0
2021-04-03,辣椒类,7.393392857142857,0.0,11.707142857142857,0.0,100.32300000000001,0.0
2021-04-03,食用菌,7.807966101694915,13.169999999999998,12.56271186440678,10.0,73.999,1.74
2021-04-04,水生根茎类,7.270212765957447,0.0,10.017021276595745,0.0,33.95,0.0
2021-04-04,花叶类,4.841563342318059,0.0,8.03477088948787,0.0,192.021,0.0
2021-04-04,花菜类,5.834999999999999,0.0,8.108108108108109,0.0,71.456,0.0
2021-04-04,茄类,5.887959183673469,0.0,8.775510204081632,0.0,22.976,0.0
2021-04-04,辣椒类,6.353238434163701,0.0,10.271886120996442,0.0,88.244,0.0
2021-04-04,食用菌,7.135806451612903,13.29,11.587741935483871,10.0,61.539,0.17
2021-04-05,水生根茎类,7.215625,0.0,8.903125,0.0,24.241,0.0
2021-04-05,花叶类,4.930461095100864,0.0,8.139481268011528,0.0,178.469,0.0
2021-04-05,花菜类,6.7530769230769225,4.47,9.723076923076922,6.0,59.759,16.942
2021-04-05,茄类,5.996571428571428,0.0,8.685714285714285,0.0,16.492,0.0
2021-04-05,辣椒类,6.171744548286604,0.0,8.851090342679127,0.0,112.577,0.0
2021-04-05,食用菌,6.770424242424242,0.0,10.796969696969697,0.0,68.049,0.0
2021-04-06,水生根茎类,7.26,0.0,10.571428571428571,0.0,3.622,0.0
2021-04-06,花叶类,5.24,5.0,8.098924731182796,5.944444444444445,51.363,4.248
2021-04-06,花菜类,5.871612903225807,0.0,8.064516129032258,0.0,13.129999999999999,0.0
2021-04-06,茄类,5.536666666666666,0.0,8.666666666666666,0.0,3.138,0.0
2021-04-06,辣椒类,6.765520833333333,0.0,9.28125,0.0,35.075,0.0
2021-04-06,食用菌,8.498571428571429,0.0,13.248571428571429,0.0,11.671,0.0
2021-04-07,水生根茎类,7.2299999999999995,0.0,10.193548387096774,0.0,17.735,0.0
2021-04-07,花叶类,5.271186440677966,0.0,8.557627118644069,0.0,198.107,0.0
2021-04-07,花菜类,6.244137931034484,0.0,8.275862068965518,0.0,26.939,0.0
2021-04-07,茄类,5.319473684210527,0.0,7.2631578947368425,0.0,16.213,0.0
2021-04-07,辣椒类,6.492131979695432,0.0,10.62233502538071,0.0,62.9,0.0
2021-04-07,食用菌,7.184608695652174,13.270000000000001,11.277391304347827,10.0,46.545,1.26
2021-04-08,水生根茎类,7.1877272727272725,0.0,11.636363636363637,0.0,9.582,0.0
2021-04-08,花叶类,4.8643846153846155,4.86,8.096153846153847,6.0,136.146,0.753
2021-04-08,花菜类,6.323137254901961,0.0,8.745098039215685,0.0,22.294,0.0
2021-04-08,茄类,5.5025,0.0,6.125,0.0,20.319,0.0
2021-04-08,辣椒类,6.823949044585988,0.0,10.436305732484076,0.0,52.596000000000004,0.0
2021-04-08,食用菌,7.7602631578947365,0.0,12.342105263157896,0.0,35.491,0.0
2021-04-09,水生根茎类,7.19,7.2,11.403333333333334,8.0,24.627,5.077
2021-04-09,花叶类,5.572372262773722,5.39,8.663138686131386,7.0,140.613,4.413
2021-04-09,花菜类,6.362962962962963,0.0,7.703703703703703,0.0,51.978,0.0
2021-04-09,茄类,5.3881578947368425,0.0,9.473684210526315,0.0,17.451,0.0
2021-04-09,辣椒类,6.916459627329192,0.0,10.955900621118014,0.0,54.274,0.0
2021-04-09,食用菌,8.16358024691358,0.0,12.753086419753087,0.0,31.401,0.0
2021-04-10,水生根茎类,7.195555555555556,0.0,11.544444444444444,0.0,22.753,0.0
2021-04-10,花叶类,4.819755434782609,0.0,7.783967391304348,0.0,203.93,0.0
2021-04-10,花菜类,5.775384615384615,0.0,7.576923076923077,0.0,50.186,0.0
2021-04-10,茄类,6.415471698113207,0.0,10.283018867924529,0.0,25.525,0.0
2021-04-10,辣椒类,6.112588235294118,0.0,9.32,0.0,84.84,0.0
2021-04-10,食用菌,7.728911564625851,0.0,12.065986394557823,0.0,60.287,0.0
2021-04-11,水生根茎类,7.222105263157895,0.0,11.673684210526316,0.0,22.196,0.0
2021-04-11,花叶类,5.295309523809523,0.0,8.337142857142856,0.0,211.619,0.0
2021-04-11,花菜类,5.468510638297872,0.0,6.9787234042553195,0.0,47.112,0.0
2021-04-11,茄类,6.369814814814815,0.0,10.25925925925926,0.0,24.902,0.0
2021-04-11,辣椒类,5.884109589041096,0.0,8.718150684931507,0.0,94.326,0.0
2021-04-11,食用菌,7.453464566929134,0.0,11.740157480314961,0.0,52.29,0.0
2021-04-12,水生根茎类,7.024000000000001,0.0,11.6,0.0,4.178,0.0
2021-04-12,花叶类,5.446185185185185,0.0,8.416296296296297,0.0,148.371,0.0
2021-04-12,花菜类,5.52,0.0,7.454545454545454,0.0,32.027,0.0
2021-04-12,茄类,6.644285714285714,0.0,8.571428571428571,0.0,10.203,0.0
2021-04-12,辣椒类,6.603134328358209,0.0,9.934328358208955,0.0,38.756,0.0
2021-04-12,食用菌,7.016777777777778,0.0,11.754444444444445,0.0,43.328,0.0
2021-04-13,水生根茎类,7.436666666666667,0.0,10.666666666666666,0.0,5.553,0.0
2021-04-13,花叶类,4.936758893280633,0.0,7.470355731225297,0.0,127.207,0.0
2021-04-13,花菜类,4.559677419354839,0.0,6.661290322580645,0.0,28.593,0.0
2021-04-13,茄类,6.1292857142857144,0.0,8.464285714285714,0.0,13.4,0.0
2021-04-13,辣椒类,5.568581560283688,0.0,8.314184397163121,0.0,51.48,0.0
2021-04-13,食用菌,6.7840476190476195,0.0,10.614285714285714,0.0,40.041,0.0
2021-04-14,水生根茎类,7.332666666666666,0.0,11.01,0.0,19.197,0.0
2021-04-14,花叶类,4.854679245283019,0.0,7.460754716981132,0.0,151.83,0.0
2021-04-14,花菜类,4.778181818181818,0.0,7.036363636363636,0.0,30.12,0.0
2021-04-14,茄类,6.347272727272728,0.0,8.545454545454545,0.0,18.975,0.0
2021-04-14,辣椒类,5.898413793103448,0.0,9.032413793103448,0.0,47.052,0.0
2021-04-14,食用菌,7.142021276595745,0.0,11.189361702127659,0.0,41.387,0.0
2021-04-15,水生根茎类,7.2312,0.0,10.9,0.0,17.098,0.0
2021-04-15,花叶类,4.803244444444444,0.0,7.687555555555556,0.0,130.081,0.0
2021-04-15,花菜类,4.4272413793103444,0.0,6.5793103448275865,0.0,27.05,0.0
2021-04-15,茄类,5.787586206896552,0.0,8.96551724137931,0.0,12.151,0.0
2021-04-15,辣椒类,6.16608695652174,0.0,9.544927536231885,0.0,44.413,0.0
2021-04-15,食用菌,7.862828282828282,12.42,12.339393939393938,12.0,39.167,0.9830000000000001
2021-04-16,水生根茎类,6.971428571428571,0.0,11.082142857142857,0.0,19.018,0.0
2021-04-16,花叶类,4.220291666666666,0.0,6.755,0.0,130.808,0.0
2021-04-16,花菜类,3.88,0.0,5.992405063291139,0.0,40.232,0.0
2021-04-16,茄类,5.534411764705882,0.0,8.941176470588236,0.0,15.371,0.0
2021-04-16,辣椒类,6.163277777777778,0.0,9.109444444444446,0.0,62.197,0.0
2021-04-16,食用菌,6.398470588235294,12.0,10.274117647058823,16.0,44.191,2.971
2021-04-17,水生根茎类,7.092888888888889,0.0,11.471111111111112,0.0,35.302,0.0
2021-04-17,花叶类,4.442830188679245,0.0,7.0609164420485175,0.0,194.951,0.0
2021-04-17,花菜类,4.251633986928105,0.0,6.3084967320261445,0.0,77.636,0.0
2021-04-17,茄类,5.160243902439024,0.0,8.463414634146341,0.0,20.407,0.0
2021-04-17,辣椒类,7.239396551724138,4.67,11.381896551724138,5.2,27.471,44.795
2021-04-17,食用菌,7.1659235668789805,0.0,10.428025477707006,0.0,70.81700000000001,0.0
2021-04-18,水生根茎类,7.163793103448276,0.0,11.206896551724139,0.0,22.237,0.0
2021-04-18,花叶类,4.326385869565217,0.0,6.841576086956521,0.0,194.451,0.0
2021-04-18,花菜类,4.410612244897959,0.0,6.551020408163265,0.0,48.315,0.0
2021-04-18,茄类,5.094477611940298,0.0,8.059701492537313,0.0,28.972,0.0
2021-04-18,辣椒类,5.0582352941176465,0.0,7.264705882352941,0.0,118.063,0.0
2021-04-18,食用菌,7.241216216216216,0.0,10.49189189189189,0.0,56.607,0.0
2021-04-19,水生根茎类,7.086,0.0,11.025,0.0,12.658,0.0
2021-04-19,花叶类,4.384007782101167,0.0,6.766536964980545,0.0,134.781,0.0
2021-04-19,花菜类,4.123333333333334,0.0,6.013333333333334,0.0,25.092,0.0
2021-04-19,茄类,5.1297435897435895,0.0,8.025641025641026,0.0,17.311,0.0
2021-04-19,辣椒类,5.280444444444445,4.21,8.29111111111111,5.2,46.927,12.088
2021-04-19,食用菌,7.8925242718446595,0.0,12.19514563106796,0.0,36.293,0.0
2021-04-20,水生根茎类,7.089,0.0,10.345,0.0,12.167,0.0
2021-04-20,花叶类,4.184463087248322,8.068571428571428,6.446979865771812,7.428571428571429,146.004,4.711
2021-04-20,花菜类,4.3469999999999995,0.0,5.930000000000001,0.0,30.338,0.0
2021-04-20,茄类,4.954,0.0,7.760000000000001,0.0,16.233999999999998,0.0
2021-04-20,辣椒类,5.213546798029557,0.0,8.282266009852217,0.0,64.062,0.0
2021-04-20,食用菌,8.280196078431374,0.0,11.78921568627451,0.0,37.651,0.0
2021-04-21,水生根茎类,7.013333333333333,0.0,10.333333333333334,0.0,13.078,0.0
2021-04-21,花叶类,3.5382662538699687,0.0,5.463467492260062,0.0,182.939,0.0
2021-04-21,花菜类,3.527894736842105,0.0,5.157894736842105,0.0,49.748,0.0
2021-04-21,茄类,4.799090909090909,0.0,6.763636363636364,0.0,26.622,0.0
2021-04-21,辣椒类,5.165923566878981,0.0,8.735031847133758,0.0,50.684,0.0
2021-04-21,食用菌,7.552361111111111,12.410000000000002,10.95138888888889,12.0,29.198,1.975
2021-04-22,水生根茎类,6.877894736842106,0.0,10.631578947368421,0.0,11.64,0.0
2021-04-22,花叶类,3.81356401384083,0.0,5.936678200692041,0.0,150.806,0.0
2021-04-22,花菜类,3.3383333333333334,0.0,5.074999999999999,0.0,34.615,0.0
2021-04-22,茄类,4.448333333333334,0.0,7.300000000000001,0.0,15.227,0.0
2021-04-22,辣椒类,5.301224489795918,0.0,8.87142857142857,0.0,47.905,0.0
2021-04-22,食用菌,6.028148148148148,0.0,8.771604938271604,0.0,40.04,0.0
2021-04-23,水生根茎类,6.989473684210527,0.0,10.0,0.0,10.413,0.0
2021-04-23,花叶类,3.8476774193548384,1.762962962962963,5.94258064516129,1.6888888888888889,156.392,14.834
2021-04-23,花菜类,3.786595744680851,0.0,4.6617021276595745,0.0,47.035000000000004,0.0
2021-04-23,茄类,4.612678571428572,0.0,6.996428571428572,0.0,27.427,0.0
2021-04-23,辣椒类,5.6768965517241385,0.0,9.283448275862069,0.0,53.397,0.0
2021-04-23,食用菌,7.504774774774774,12.4,11.90990990990991,12.0,48.009,1.1
2021-04-24,水生根茎类,6.904545454545455,0.0,10.0,0.0,17.178,0.0
2021-04-24,花叶类,3.7529672447013485,0.0,5.923121387283237,0.0,264.803,0.0
2021-04-24,花菜类,2.7026829268292683,0.0,3.419512195121951,0.0,107.309,0.0
2021-04-24,茄类,4.682771084337349,0.0,6.910843373493976,0.0,37.796,0.0
2021-04-24,辣椒类,5.62343949044586,0.0,8.6843949044586,0.0,102.501,0.0
2021-04-24,食用菌,7.713149171270718,0.0,12.040883977900553,0.0,78.6,0.0
2021-04-25,水生根茎类,6.970588235294118,0.0,10.0,0.0,11.454,0.0
2021-04-25,花叶类,3.9994573643410853,0.0,6.20594315245478,0.0,221.785,0.0
2021-04-25,花菜类,2.3360946745562132,0.0,3.4591715976331363,0.0,94.264,0.0
2021-04-25,茄类,4.548367346938775,0.0,7.779591836734694,0.0,24.708000000000002,0.0
2021-04-25,辣椒类,5.852657657657658,0.0,9.427027027027028,0.0,71.047,0.0
2021-04-25,食用菌,6.296067415730337,0.0,9.980898876404494,0.0,37.692,0.0
2021-04-26,水生根茎类,6.676666666666667,0.0,10.666666666666666,0.0,11.871,0.0
2021-04-26,花叶类,3.703204225352113,0.0,5.61725352112676,0.0,151.258,0.0
2021-04-26,花菜类,2.4309999999999996,0.0,3.58,0.0,43.118,0.0
2021-04-26,茄类,4.61,0.0,8.114285714285714,0.0,12.618,0.0
2021-04-26,辣椒类,5.998934010152284,0.0,9.679695431472082,0.0,60.716,0.0
2021-04-26,食用菌,6.804166666666666,0.0,10.689285714285713,0.0,37.392,0.0
2021-04-27,水生根茎类,7.16625,0.0,10.125,0.0,9.127,0.0
2021-04-27,花叶类,3.543276595744681,0.0,5.671489361702127,0.0,135.216,0.0
2021-04-27,花菜类,2.714363636363636,0.0,3.6690909090909094,0.0,26.49,0.0
2021-04-27,茄类,4.7700000000000005,4.65,7.509803921568627,6.0,24.32,6.7219999999999995
2021-04-27,辣椒类,5.884723926380368,0.0,9.146625766871166,0.0,50.15,0.0
2021-04-27,食用菌,8.07,0.0,12.737662337662337,0.0,26.08,0.0
2021-04-28,水生根茎类,7.090625,0.0,10.625,0.0,7.359,0.0
2021-04-28,花叶类,3.761604938271605,0.0,5.708641975308642,0.0,125.4,0.0
2021-04-28,花菜类,2.8430508474576275,0.0,4.854237288135593,0.0,29.405,0.0
2021-04-28,茄类,5.125384615384615,0.0,7.561538461538461,0.0,27.487000000000002,0.0
2021-04-28,辣椒类,6.019748427672956,0.0,9.218867924528302,0.0,47.189,0.0
2021-04-28,食用菌,8.202716049382715,12.39,13.013580246913579,10.0,32.789,0.8200000000000001
2021-04-29,水生根茎类,7.052631578947368,0.0,10.736842105263158,0.0,8.818,0.0
2021-04-29,花叶类,3.486053639846743,4.28,5.601532567049809,6.0,128.457,6.441
2021-04-29,花菜类,3.1532307692307695,0.0,4.3538461538461535,0.0,33.858,0.0
2021-04-29,茄类,5.2425,0.0,7.83125,0.0,15.705,0.0
2021-04-29,辣椒类,6.093223684210526,0.0,9.248684210526315,0.0,54.543,0.0
2021-04-29,食用菌,7.768433734939759,12.39,12.290361445783132,10.0,30.748,1.8
2021-04-30,水生根茎类,6.842727272727273,0.0,10.545454545454545,0.0,14.856,0.0
2021-04-30,花叶类,3.874377358490566,4.41,5.9449056603773585,6.0,136.111,2.474
2021-04-30,花菜类,3.6592,0.0,4.136,0.0,38.125,0.0
2021-04-30,茄类,5.0540816326530615,0.0,8.636734693877552,0.0,26.786,0.0
